"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","112","checkIncorrectCardPrices","Surefire suite","Thu May 08 10:58:34 GMT 2025","passed","Thu May 08 10:58:35 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"","0","testQuantities","Surefire suite","Thu May 08 10:59:21 GMT 2025","failed","Thu May 08 10:59:21 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testQuantities"
"","453","VerifyEmail","Surefire suite","Thu May 08 10:59:42 GMT 2025","passed","Thu May 08 10:59:42 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"","1510","testSuccessfulPaymentClearCart","Surefire suite","Thu May 08 10:59:29 GMT 2025","passed","Thu May 08 10:59:30 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearCart"
"","112","checkCorrectCardPrices","Surefire suite","Thu May 08 10:58:31 GMT 2025","passed","Thu May 08 10:58:31 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","931","testSuccessfulPaymentClearPrice","Surefire suite","Thu May 08 10:59:38 GMT 2025","failed","Thu May 08 10:59:39 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3644","possibilityAddingMocha","Surefire suite","Thu May 08 10:58:44 GMT 2025","passed","Thu May 08 10:58:48 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1","testQuantities","Surefire suite","Thu May 08 10:59:44 GMT 2025","failed","Thu May 08 10:59:44 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testQuantities"
"","129","checkCorrectCardPrices","Surefire suite","Thu May 08 10:58:31 GMT 2025","passed","Thu May 08 10:58:31 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","0","testRecipeIngredientsOrder","Surefire suite","Thu May 08 10:59:44 GMT 2025","failed","Thu May 08 10:59:44 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeIngredientsOrder"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3494","possibilityAddingMocha","Surefire suite","Thu May 08 10:58:48 GMT 2025","passed","Thu May 08 10:58:51 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1530","VerifyEmail","Surefire suite","Thu May 08 10:59:44 GMT 2025","passed","Thu May 08 10:59:46 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","134","checkFullComplianceCardIngredients","Surefire suite","Thu May 08 10:58:32 GMT 2025","passed","Thu May 08 10:58:32 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1","testRecipeOrder","Surefire suite","Thu May 08 10:58:23 GMT 2025","passed","Thu May 08 10:58:23 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","0","testRecipeOrder","Surefire suite","Thu May 08 10:58:42 GMT 2025","passed","Thu May 08 10:58:42 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeOrder"
"","217","checkIncorrectCardIngredients","Surefire suite","Thu May 08 10:58:34 GMT 2025","passed","Thu May 08 10:58:34 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","14","testQuantities","Surefire suite","Thu May 08 10:58:23 GMT 2025","failed","Thu May 08 10:58:23 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testQuantities"
